session,nav,return,gross_return,cost_usd,terminal_settlement_usd,cost_return,traded_notional_usd,turnover,half_turnover,gross_exposure,net_exposure,cash_weight,rebalance
2020-02-25,101215.78984940465,-0.004664613450610977,-0.00466461345061103,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-02-26,100641.45055057114,-0.0056744041585611305,-0.0056744041585612215,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-02-27,100216.00456350888,-0.004227343552132945,-0.004227343552133115,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-02-28,100582.64760955948,0.003658527873342532,0.0036585278733424617,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-02,100849.7528211008,0.002655579445255407,0.002668138059205275,1.263178641389734,0.0,-1.2558613949924302e-05,2105.2977356495567,0.02087532500074108,0.01043766250037054,1.0000000000000002,1.0000000000000002,0.0,True
2020-03-03,100617.10555896383,-0.002306869929068367,-0.0023068699290686285,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-04,100307.96562847619,-0.0030724391123184702,-0.0030724391123183492,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-03-05,100235.02082978137,-0.0007272084349212449,-0.0007272084349213825,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-03-06,99874.13406625639,-0.0036004059313543557,-0.003600405931354317,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-09,100341.18735924664,0.004676418948277528,0.004676418948277378,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-03-10,100766.12259583118,0.0042349034107316275,0.004234903410731713,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-03-11,101083.94881849426,0.0031540979693926996,0.003154097969392735,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-03-12,101335.06832282561,0.002484266862014417,0.0024842668620144244,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-13,101619.95411493219,0.0028113248140220204,0.002811324814021888,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-03-16,102838.49240008865,0.011991132015059636,0.011991132015059644,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-03-17,102840.76141975088,2.2063914097536497e-05,2.2063914097818498e-05,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-03-18,102464.64497398943,-0.0036572701385038098,-0.003657270138504166,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-03-19,102326.62768629337,-0.0013469747319291292,-0.0013469747319291925,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-20,101595.9521361077,-0.007140619863147735,-0.007140619863147613,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-23,100987.0926389952,-0.005992950351967008,-0.005992950351967001,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-24,100529.90070091252,-0.0045272314128006474,-0.004527231412800438,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-03-25,100583.52372605113,0.0005334037412227932,0.0005334037412224441,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-26,100974.55721929806,0.003887649574814578,0.0038876495748143888,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-27,101172.72652908898,0.001962566761847917,0.0019625667618483203,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-30,100612.91238587648,-0.005533251523586635,-0.005533251523586796,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-03-31,100762.15079076776,0.0014832927638444016,0.0014832927638443807,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-04-01,100994.36172404341,0.002304545223114962,0.0023221817897023035,1.777098381912511,0.0,-1.7636566587414845e-05,2961.830636520852,0.029326176931659124,0.014663088465829562,1.0000000000000002,1.0000000000000002,2.8817282430336945e-16,True
2020-04-02,100915.08171387376,-0.0007849944176713253,-0.0007849944176715248,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.883992160780515e-16,False
2020-04-03,100356.77381153472,-0.005532452561669898,-0.00553245256167001,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.9000364750055956e-16,False
2020-04-06,100666.3393198174,0.0030846498599490513,0.0030846498599491215,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.8911183870778e-16,False
2020-04-07,100947.83540134544,0.0027963277837461664,0.0027963277837463147,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.8830564163187405e-16,False
2020-04-08,99997.91749338096,-0.009409987883225335,-0.009409987883225323,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.910443655855147e-16,False
2020-04-09,100039.28008281038,0.00041363450826015224,0.0004136345082601138,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,2.9092402936768614e-16,False
2020-04-13,100442.04024308873,0.004026020178723444,0.0040260201787235776,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.8975745998684344e-16,False
2020-04-14,100020.38101200474,-0.004198035305371106,-0.0041980353053712545,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.9097900010239486e-16,False
2020-04-15,100179.13383415063,0.0015872047330718342,0.001587204733071787,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.905178887343537e-16,False
2020-04-16,99481.9654689827,-0.006959217338833423,-0.006959217338833241,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,2.9255383445161155e-16,False
2020-04-17,100207.19647297979,0.00729007514656721,0.007290075146567168,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.904365303202686e-16,False
2020-04-20,100844.5238918426,0.00636009629343004,0.006360096293429927,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.8860100016881467e-16,False
2020-04-21,100495.97442975924,-0.0034563052968269448,-0.003456305296826771,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,2.896019529327074e-16,False
2020-04-22,100824.95742803958,0.0032735937946477556,0.00327359379464768,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.886570071453349e-16,False
2020-04-23,99424.44215745958,-0.013890561487016395,-0.013890561487016456,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,2.92723095299259e-16,False
2020-04-24,99065.66946648956,-0.0036084958907973697,-0.0036084958907975015,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.937832108082458e-16,False
2020-04-27,98900.00650943168,-0.0016722539498299493,-0.0016722539498299014,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.942753138641926e-16,False
2020-04-28,98373.00436500351,-0.0053286360944568845,-0.005328636094456764,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.958518004466628e-16,False
2020-04-29,98550.31231171128,0.001802404509776867,0.001802404509776597,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.9531951522060404e-16,False
2020-04-30,99571.73905165076,0.010364520578166614,0.01036452057816655,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.9229006878785857e-16,False
2020-05-01,98682.98629697834,-0.008925753061432395,-0.00890799277394316,1.768422711331652,0.0,-1.7760287488946233e-05,2947.3711855527536,0.029866529981501706,0.014933264990750853,1.0000000000000002,1.0000000000000002,2.949224739627165e-16,True
2020-05-04,98164.12103545072,-0.005257899877149419,-0.005257899877149825,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.964813431806029e-16,False
2020-05-05,98203.33920805165,0.000399516362875163,0.00039951636287529734,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,2.9636294133618923e-16,False
2020-05-06,99059.23040842949,0.008715499974645047,0.008715499974645114,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.9380230733406847e-16,False
2020-05-07,98404.02321100503,-0.00661429727167262,-0.006614297271672442,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.9575854225316746e-16,False
2020-05-08,98563.62404623294,0.0016218933943958902,0.0016218933943959808,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,2.9527963017149265e-16,False
2020-05-11,99643.31193032785,0.010954222661176294,0.010954222661176167,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.9208011950750446e-16,False
2020-05-12,98889.46478313008,-0.007565456552918182,-0.007565456552918124,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.9430668393807134e-16,False
2020-05-13,98145.68207731107,-0.007521354346999187,-0.0075213543469992185,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.965370441239392e-16,False
2020-05-14,98022.0286501291,-0.0012598967633090652,-0.0012598967633089464,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,2.9691112148488853e-16,False
2020-05-15,97511.84575598691,-0.005204777958260687,-0.005204777958260563,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.9846456326509256e-16,False
2020-05-18,98010.6515944943,0.0051153358306395,0.0051153358306391325,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.969455868648525e-16,False
2020-05-19,98207.61022878479,0.0020095635636152576,0.0020095635636154835,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.96350052597078e-16,False
2020-05-20,97021.86028542028,-0.012073910979018665,-0.012073910979018755,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.9997188645028703e-16,False
2020-05-21,97214.43862951086,0.0019848964297741745,0.0019848964297742295,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.993776528160583e-16,False
2020-05-22,96812.24868634068,-0.004137142062846655,-0.00413714206284687,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,3.0062136611480225e-16,False
2020-05-26,97400.00091723028,0.006071052360263174,0.00607105236026333,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,2.988072914030658e-16,False
2020-05-27,97111.21791282976,-0.0029649178817352517,-0.002964917881735216,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,2.996958650323824e-16,False
2020-05-28,96951.97937669624,-0.0016397542895245643,-0.0016397542895245968,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,3.0018809975662256e-16,False
2020-05-29,97126.53426378134,0.0018004262337636412,0.0018004262337637752,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,2.9964860454808353e-16,False
2020-06-01,97495.63562668911,0.00380021140160669,0.0038136788553698848,1.3080471094199377,0.0,-1.3467453763638623e-05,2180.0785156998963,0.02236048058074434,0.01118024029037217,1.0,1.0,0.0,True
2020-06-02,97561.00476403038,0.0006704827033650052,0.0006704827033652159,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-03,97050.89775200957,-0.005228595310745376,-0.00522859531074529,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-04,97396.9769127111,0.003565955274168253,0.0035659552741681196,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-05,96816.17021379399,-0.005963292879589521,-0.005963292879589497,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-06-08,96709.28603170773,-0.0011039910156560584,-0.001103991015656335,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-06-09,95861.27347760326,-0.008768677641011968,-0.008768677641011784,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-06-10,96002.71944106431,0.0014755276904818704,0.0014755276904814987,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-06-11,95621.47359873816,-0.003971198363398432,-0.003971198363398175,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-12,94872.04797444394,-0.00783741973522678,-0.007837419735226912,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-06-15,95510.40967979237,0.006728659483775434,0.006728659483775588,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-16,95476.40427776836,-0.00035603869921629894,-0.00035603869921634935,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-17,95249.52283952564,-0.002376308994447074,-0.0023763089944471953,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-06-18,95901.90617897855,0.00684920322962701,0.00684920322962691,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-06-19,95537.52183404949,-0.0037995526830199022,-0.0037995526830194954,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-06-22,95353.64792480966,-0.0019246250657330988,-0.0019246250657333891,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-06-23,95337.0734949689,-0.0001738206162161804,-0.00017382061621598358,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-06-24,95111.33862072928,-0.002367755438303254,-0.0023677554383035133,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-25,95486.12086345933,0.003940458079604525,0.0039404580796048826,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-06-26,95192.71966888114,-0.003072710378482668,-0.0030727103784828095,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-06-29,95073.18783297221,-0.001255682538798264,-0.0012556825387981278,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-06-30,95885.82495910389,0.008547490040613281,0.008547490040613084,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-07-01,95227.56367090346,-0.006865053186758119,-0.006850719218242895,1.3744243960000577,0.0,-1.433396851501524e-05,2290.707326666763,0.024054739793216633,0.012027369896608317,1.0000000000000002,1.0000000000000002,1.5281200807212452e-16,True
2020-07-02,93901.9293170641,-0.013920700086590632,-0.01392070008659096,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.549692890678705e-16,False
2020-07-06,94857.21345762981,0.010173211003366545,0.010173211003366751,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.534086306980418e-16,False
2020-07-07,96253.37995291878,0.014718611736498133,0.014718611736497755,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,1.5118342062881067e-16,False
2020-07-08,96028.80038435486,-0.002333212284844066,-0.0023332122848440714,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5153698859220227e-16,False
2020-07-09,95060.73952164232,-0.01008094299666229,-0.010080942996662332,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,1.530801811725212e-16,False
2020-07-10,94951.62409787429,-0.0011478495151322488,-0.0011478495151321533,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5325609610812999e-16,False
2020-07-13,94595.83862371923,-0.0037470183110118738,-0.003747018311011774,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.538325093374463e-16,False
2020-07-14,94343.03378098378,-0.0026724731913531086,-0.0026724731913530834,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.542447242278529e-16,False
2020-07-15,93424.6846628374,-0.009734148684240052,-0.009734148684239989,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.5576092422343847e-16,False
2020-07-16,93552.22765677811,0.001365195873028524,0.001365195873028475,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5554856995767674e-16,False
2020-07-17,93798.98939529265,0.002637689606065363,0.0026376896060653983,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.5513936047904955e-16,False
2020-07-20,92996.80440603619,-0.008552170918130653,-0.008552170918130769,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5647758351815284e-16,False
2020-07-21,93370.95203837146,0.004023231063958743,0.004023231063958943,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5585056070100515e-16,False
2020-07-22,94301.28993128084,0.009963889974336615,0.009963889974336419,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5431300291831757e-16,False
2020-07-23,94094.80469837144,-0.0021896331753241682,-0.002189633175324112,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5465163326513297e-16,False
2020-07-24,93872.8320615973,-0.0023590318029320656,-0.0023590318029321476,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5501732406260207e-16,False
2020-07-27,93797.83651099658,-0.0007989058064372667,-0.0007989058064370201,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.5514126732188358e-16,False
2020-07-28,94133.23843723144,0.0035757959747348966,0.0035757959747345297,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,1.5458849042009904e-16,False
2020-07-29,93518.35960881496,-0.00653200547037891,-0.006532005470378994,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.5560490249441031e-16,False
2020-07-30,93617.88615314246,0.0010642460447747304,0.0010642460447749477,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.5543947664618775e-16,False
2020-07-31,93584.88138217872,-0.00035254770557147097,-0.00035254770557146024,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.554942958034027e-16,False
2020-08-03,94514.21423329615,0.009930373767556011,0.009941602933070693,1.0508801227326094,0.0,-1.1229165514898303e-05,1751.466871221016,0.01853104754157168,0.00926552377078584,1.0,1.0,0.0,True
2020-08-04,94263.20401807269,-0.0026557932820969743,-0.00265579328209679,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-08-05,95134.77003519607,0.009246089459852058,0.009246089459852043,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-08-06,94379.32372920436,-0.007940801304425538,-0.007940801304425447,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-08-07,94651.71215995197,0.0028861028028677183,0.0028861028028674247,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-08-10,95055.99840759455,0.0042713041150208575,0.004271304115021003,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-08-11,94533.48137635386,-0.005496939067434536,-0.0054969390674343985,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-08-12,94487.40212550771,-0.0004874384204966997,-0.00048743842049664746,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-08-13,95148.76656392922,0.006999498594987497,0.006999498594987264,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,False
2020-08-14,94981.26743698464,-0.0017603919944884083,-0.0017603919944881516,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-08-17,93787.17916285401,-0.012571829228567033,-0.012571829228567082,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-08-18,93774.06021708692,-0.0001398799482422719,-0.00013987994824209756,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
2020-08-19,93462.89368390777,-0.0033182580818065244,-0.0033182580818063943,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
2020-08-20,93452.41944274347,-0.00011206844504219049,-0.00011206844504245541,0.0,0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,False
2020-08-21,93358.61675401965,-0.0010037481028652984,-0.0010037481028651032,0.0,0.0,-0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,False
