session,nav,return,gross_return,cost_usd,terminal_settlement_usd,cost_return,traded_notional_usd,turnover,half_turnover,gross_exposure,net_exposure,cash_weight,rebalance
2020-02-03,101335.52505954819,0.005732217469052836,0.005740892467517017,0.8740751354892886,0.0,-8.674998464098593e-06,1456.791892482148,0.0143758008467023,0.00718790042335115,0.4000000000000001,0.4000000000000001,0.5999999999999999,True
2020-02-04,101229.91289035071,-0.0010422028122459848,-0.0010422028122459297,0.0,0.0,-0.0,0.0,0.0,0.0,0.39937402592070675,0.39937402592070675,0.6006259740792933,False
2020-02-05,101566.50616754431,0.0033250377045981327,0.003325037704598094,0.0,0.0,-0.0,0.0,0.0,0.0,0.4013645114913086,0.4013645114913086,0.5986354885086914,False
2020-02-06,101584.4359630374,0.0001765325614677682,0.00017653256146768915,0.0,0.0,-0.0,0.0,0.0,0.0,0.4014701714950494,0.4014701714950494,0.5985298285049506,False
2020-02-07,101591.12021056621,6.579991772803773e-05,6.57999177280709e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.4015095521172812,0.4015095521172812,0.5984904478827189,False
2020-02-10,101723.51707119629,0.0013032326088704416,0.0013032326088702746,0.0,0.0,-0.0,0.0,0.0,0.0,0.40228850922275844,0.40228850922275844,0.5977114907772415,False
2020-02-11,101753.22505093542,0.0002920463290543296,0.00029204632905439106,0.0,0.0,-0.0,0.0,0.0,0.0,0.40246301770491205,0.40246301770491205,0.597536982295088,False
2020-02-12,101450.58807890609,-0.002974224864890851,-0.002974224864890999,0.0,0.0,-0.0,0.0,0.0,0.0,0.4006805067661219,0.4006805067661219,0.599319493233878,False
2020-02-13,101430.82037109678,-0.00019485059853907583,-0.0001948505985388309,0.0,0.0,-0.0,0.0,0.0,0.0,0.400563706245498,0.400563706245498,0.5994362937545021,False
2020-02-14,101629.65345637433,0.0019602827281697266,0.001960282728169757,0.0,0.0,-0.0,0.0,0.0,0.0,0.4017364719065135,0.4017364719065135,0.5982635280934865,False
2020-02-18,101107.66340480867,-0.00513619828281453,-0.00513619828281469,0.0,0.0,-0.0,0.0,0.0,0.0,0.3986478078096184,0.3986478078096184,0.6013521921903815,False
2020-02-19,101012.43287494921,-0.0009418725213555801,-0.0009418725213555461,0.0,0.0,-0.0,0.0,0.0,0.0,0.39808087672732945,0.39808087672732945,0.6019191232726705,False
2020-02-20,101026.41364187154,0.00013840639735529514,0.0001384063973555645,0.0,0.0,-0.0,0.0,0.0,0.0,0.3981641746557149,0.3981641746557149,0.6018358253442851,False
2020-02-21,101350.24203321416,0.0032053834207217413,0.003205383420721665,0.0,0.0,-0.0,0.0,0.0,0.0,0.4000871254377143,0.4000871254377143,0.5999128745622857,False
2020-02-24,100823.29920139755,-0.005199226180870209,-0.005199226180870129,0.0,0.0,-0.0,0.0,0.0,0.0,0.3969517411419313,0.3969517411419313,0.6030482588580688,False
2020-02-25,100526.00000706903,-0.002948715194636242,-0.002948715194636475,0.0,0.0,-0.0,0.0,0.0,0.0,0.395168264613599,0.395168264613599,0.6048317353864009,False
2020-02-26,100261.8264741699,-0.002627912509008179,-0.002627912509008053,0.0,0.0,-0.0,0.0,0.0,0.0,0.39357463180273367,0.39357463180273367,0.6064253681972663,False
2020-02-27,100043.74231259376,-0.0021751465063556408,-0.0021751465063557527,0.0,0.0,-0.0,0.0,0.0,0.0,0.39225269236979465,0.39225269236979465,0.6077473076302052,False
2020-02-28,100182.27069195133,0.0013846781033513,0.0013846781033514093,0.0,0.0,-0.0,0.0,0.0,0.0,0.39309306311607006,0.39309306311607006,0.60690693688393,False
2020-03-02,100227.34152951915,0.000449888361049533,0.0005727104462905333,12.30459539056345,0.0,-0.00012282208524099669,20507.65898427242,0.20458630668665373,0.10229315334332686,0.4,0.4,0.6,True
2020-03-03,100267.34952716272,0.0003991724915879402,0.0003991724915878846,0.0,0.0,-0.0,0.0,0.0,0.0,0.4002394079298929,0.4002394079298929,0.5997605920701071,False
2020-03-04,99999.60996724616,-0.0026702566805560934,-0.002670256680556031,0.0,0.0,-0.0,0.0,0.0,0.0,0.3986336052969752,0.3986336052969752,0.6013663947030248,False
2020-03-05,99935.34605621416,-0.0006426416168328064,-0.0006426416168329262,0.0,0.0,-0.0,0.0,0.0,0.0,0.39824689370781335,0.39824689370781335,0.6017531062921866,False
2020-03-06,99868.59447904915,-0.0006679476261327588,-0.0006679476261326478,0.0,0.0,-0.0,0.0,0.0,0.0,0.3978446854949266,0.3978446854949266,0.6021553145050735,False
2020-03-09,100113.84803929091,0.0024557626100687457,0.0024557626100686174,0.0,0.0,-0.0,0.0,0.0,0.0,0.3993198134376953,0.3993198134376953,0.6006801865623047,False
2020-03-10,100421.3349921444,0.003071372830787844,0.0030713728307877643,0.0,0.0,-0.0,0.0,0.0,0.0,0.4011590771780146,0.4011590771780146,0.5988409228219854,False
2020-03-11,100594.14484885772,0.0017208480322117303,0.0017208480322118734,0.0,0.0,-0.0,0.0,0.0,0.0,0.40218782108972473,0.40218782108972473,0.5978121789102754,False
2020-03-12,100613.11489815582,0.00018858005430244518,0.0001885800543023233,0.0,0.0,-0.0,0.0,0.0,0.0,0.40230053528723664,0.40230053528723664,0.5976994647127634,False
2020-03-13,100680.84348519993,0.000673158634564297,0.0006731586345645238,0.0,0.0,-0.0,0.0,0.0,0.0,0.4027026111819224,0.4027026111819224,0.5972973888180777,False
2020-03-16,101334.90573539364,0.006496392238607429,0.006496392238607342,0.0,0.0,-0.0,0.0,0.0,0.0,0.4065578441969438,0.4065578441969438,0.5934421558030563,False
2020-03-17,101412.89732302979,0.0007696418827269902,0.0007696418827269236,0.0,0.0,-0.0,0.0,0.0,0.0,0.407014230880719,0.407014230880719,0.5929857691192809,False
2020-03-18,101336.2228972975,-0.0007560618792702423,-0.0007560618792701054,0.0,0.0,-0.0,0.0,0.0,0.0,0.40656555772106606,0.40656555772106606,0.593434442278934,False
2020-03-19,101419.14887819787,0.0008183251608302466,0.0008183251608302923,0.0,0.0,-0.0,0.0,0.0,0.0,0.40705078298444447,0.40705078298444447,0.5929492170155556,False
2020-03-20,101133.45497765247,-0.0028169621191409533,-0.0028169621191408622,0.0,0.0,-0.0,0.0,0.0,0.0,0.4053757489942388,0.4053757489942388,0.5946242510057613,False
2020-03-23,100957.42728244238,-0.0017405486171611084,-0.0017405486171612765,0.0,0.0,-0.0,0.0,0.0,0.0,0.4043389720156837,0.4043389720156837,0.5956610279843163,False
2020-03-24,101003.00822057461,0.0004514867242477738,0.00045148672424768653,0.0,0.0,-0.0,0.0,0.0,0.0,0.40460778369706485,0.40460778369706485,0.595392216302935,False
2020-03-25,101051.26159717256,0.0004777419747001854,0.00047774197470008665,0.0,0.0,-0.0,0.0,0.0,0.0,0.40489209172432417,0.40489209172432417,0.5951079082756757,False
2020-03-26,101112.56317452856,0.0006066384168499361,0.0006066384168500698,0.0,0.0,-0.0,0.0,0.0,0.0,0.40525288817067046,0.40525288817067046,0.5947471118293295,False
2020-03-27,101228.51578767988,0.0011467676173055885,0.0011467676173056616,0.0,0.0,-0.0,0.0,0.0,0.0,0.4059341436572713,0.4059341436572713,0.5940658563427288,False
2020-03-30,101058.70521434888,-0.0016774974127562459,-0.001677497412756329,0.0,0.0,-0.0,0.0,0.0,0.0,0.40493592521138916,0.40493592521138916,0.5950640747886109,False
2020-03-31,101185.22062596961,0.0012519001836841515,0.0012519001836841922,0.0,0.0,-0.0,0.0,0.0,0.0,0.40567995458541084,0.40567995458541084,0.5943200454145892,False
2020-04-01,101294.34329798304,0.001078444770277187,0.0013233993192780318,24.78578008398787,0.0,-0.00024495454900086953,41309.63347331312,0.40771800793395874,0.20385900396697937,0.40000000000000013,0.40000000000000013,0.5999999999999999,True
2020-04-02,101389.10850034814,0.0009355428869934901,0.0009355428869935236,0.0,0.0,-0.0,0.0,0.0,0.0,0.40056080107873604,0.40056080107873604,0.5994391989212641,False
2020-04-03,101354.90580082437,-0.0003373409632421165,-0.00033734096324223174,0.0,0.0,-0.0,0.0,0.0,0.0,0.40035851744341033,0.40035851744341033,0.5996414825565897,False
2020-04-06,101511.8384896606,0.001548348228398666,0.0015483482283987315,0.0,0.0,-0.0,0.0,0.0,0.0,0.4012855359231804,0.4012855359231804,0.5987144640768196,False
2020-04-07,101438.35977181786,-0.0007238438288182936,-0.0007238438288182747,0.0,0.0,-0.0,0.0,0.0,0.0,0.4008518462295258,0.4008518462295258,0.5991481537704741,False
2020-04-08,101211.31583233867,-0.0022382453737413988,-0.0022382453737414387,0.0,0.0,-0.0,0.0,0.0,0.0,0.39950779733494285,0.39950779733494285,0.6004922026650571,False
2020-04-09,101181.83394382226,-0.0002912904379709369,-0.000291290437970892,0.0,0.0,-0.0,0.0,0.0,0.0,0.3993328287315494,0.3993328287315494,0.6006671712684506,False
2020-04-13,101233.61864607836,0.0005117984151665755,0.0005117984151667188,0.0,0.0,-0.0,0.0,0.0,0.0,0.39964009198100314,0.39964009198100314,0.6003599080189969,False
2020-04-14,101133.59013315885,-0.0009880957952240754,-0.0009880957952241583,0.0,0.0,-0.0,0.0,0.0,0.0,0.3990462921491513,0.3990462921491513,0.6009537078508486,False
2020-04-15,101196.51388331444,0.0006221844796840958,0.0006221844796842563,0.0,0.0,-0.0,0.0,0.0,0.0,0.399419963726529,0.399419963726529,0.6005800362734711,False
2020-04-16,100838.11088215897,-0.0035416536341235094,-0.0035416536341235393,0.0,0.0,-0.0,0.0,0.0,0.0,0.39728535722159336,0.39728535722159336,0.6027146427784067,False
2020-04-17,100793.4547321843,-0.0004428499263225971,-0.00044284992632258617,0.0,0.0,-0.0,0.0,0.0,0.0,0.39701832683205707,0.39701832683205707,0.602981673167943,False
2020-04-20,101143.84675606011,0.003476337077708447,0.0034763370777082707,0.0,0.0,-0.0,0.0,0.0,0.0,0.399107232638961,0.399107232638961,0.600892767361039,False
2020-04-21,100889.45786011318,-0.0025151198427371124,-0.002515119842737202,0.0,0.0,-0.0,0.0,0.0,0.0,0.39759210458778815,0.39759210458778815,0.6024078954122118,False
2020-04-22,100912.34388433644,0.00022684257313576595,0.00022684257313576074,0.0,0.0,-0.0,0.0,0.0,0.0,0.39772872535345466,0.39772872535345466,0.6022712746465452,False
2020-04-23,100192.17026394754,-0.00713662563634776,-0.007136625636347763,0.0,0.0,-0.0,0.0,0.0,0.0,0.3933996457140399,0.3933996457140399,0.60660035428596,False
2020-04-24,99966.7468537087,-0.0022499104435504957,-0.0022499104435504055,0.0,0.0,-0.0,0.0,0.0,0.0,0.3920317716477233,0.3920317716477233,0.6079682283522767,False
2020-04-27,99821.26631573825,-0.0014552893091874797,-0.0014552893091874764,0.0,0.0,-0.0,0.0,0.0,0.0,0.3911457125122894,0.3911457125122894,0.6088542874877105,False
2020-04-28,99772.15269153706,-0.0004920156396918118,-0.0004920156396917869,0.0,0.0,-0.0,0.0,0.0,0.0,0.3908459992169233,0.3908459992169233,0.6091540007830767,False
2020-04-29,99740.22028836535,-0.00032005326446582494,-0.00032005326446580325,0.0,0.0,-0.0,0.0,0.0,0.0,0.3906509750722962,0.3906509750722962,0.6093490249277038,False
2020-04-30,100003.63129248402,0.002640970747378457,0.002640970747378531,0.0,0.0,-0.0,0.0,0.0,0.0,0.3922560091739628,0.3922560091739628,0.6077439908260371,False
2020-05-01,99781.49653594413,-0.0022212669047007028,-0.0022155245153623274,0.5742597861379486,0.0,-5.742389338427036e-06,957.0996435632478,0.009591899986948383,0.004795949993474192,0.4000000000000001,0.4000000000000001,0.5999999999999999,True
2020-05-04,99446.52796501595,-0.0033570209162728792,-0.0033570209162729573,0.0,0.0,-0.0,0.0,0.0,0.0,0.3979790029207696,0.3979790029207696,0.6020209970792303,False
2020-05-05,99409.12912539754,-0.00037606983756710566,-0.0003760698375670819,0.0,0.0,-0.0,0.0,0.0,0.0,0.39775251580721405,0.39775251580721405,0.602247484192786,False
2020-05-06,99612.67829522135,0.002047590313029035,0.0020475903130290508,0.0,0.0,-0.0,0.0,0.0,0.0,0.3989831520829762,0.3989831520829762,0.6010168479170237,False
2020-05-07,99311.29348777834,-0.003025566751149955,-0.003025566751149879,0.0,0.0,-0.0,0.0,0.0,0.0,0.39715921705385715,0.39715921705385715,0.6028407829461427,False
2020-05-08,99203.90099798932,-0.0010813723798919206,-0.0010813723798917818,0.0,0.0,-0.0,0.0,0.0,0.0,0.39650661597692727,0.39650661597692727,0.6034933840230728,False
2020-05-11,99723.37738183874,0.005236451174031487,0.005236451174031494,0.0,0.0,-0.0,0.0,0.0,0.0,0.3996503177752425,0.3996503177752425,0.6003496822247576,False
2020-05-12,99405.15773873642,-0.00319102352384093,-0.003191023523841107,0.0,0.0,-0.0,0.0,0.0,0.0,0.3977284551077512,0.3977284551077512,0.6022715448922488,False
2020-05-13,99098.13895689772,-0.003088559877804653,-0.0030885598778046235,0.0,0.0,-0.0,0.0,0.0,0.0,0.3958625403893188,0.3958625403893188,0.6041374596106812,False
2020-05-14,99001.71533807172,-0.0009730113990126243,-0.0009730113990125944,0.0,0.0,-0.0,0.0,0.0,0.0,0.39527413522961946,0.39527413522961946,0.6047258647703805,False
2020-05-15,98849.34017196199,-0.0015391164242902766,-0.0015391164242902404,0.0,0.0,-0.0,0.0,0.0,0.0,0.39434195698811636,0.39434195698811636,0.6056580430118836,False
2020-05-18,99120.60056980653,0.002744180157122411,0.0027441801571224974,0.0,0.0,-0.0,0.0,0.0,0.0,0.3959994433306195,0.3959994433306195,0.6040005566693806,False
2020-05-19,99363.59325961239,0.002451485245337448,0.0024514852453372516,0.0,0.0,-0.0,0.0,0.0,0.0,0.39747652074997014,0.39747652074997014,0.6025234792500298,False
2020-05-20,99163.81385107416,-0.0020105896132023293,-0.0020105896132022825,0.0,0.0,-0.0,0.0,0.0,0.0,0.3962626527104074,0.3962626527104074,0.6037373472895926,False
2020-05-21,99255.34153189976,0.0009229947626163693,0.0009229947626162771,0.0,0.0,-0.0,0.0,0.0,0.0,0.39681938525872523,0.39681938525872523,0.6031806147412747,False
2020-05-22,99007.27183924973,-0.002499308236930453,-0.002499308236930472,0.0,0.0,-0.0,0.0,0.0,0.0,0.3953080737466349,0.3953080737466349,0.6046919262533651,False
2020-05-26,99120.34131201029,0.001142032000883031,0.0011420320008832308,0.0,0.0,-0.0,0.0,0.0,0.0,0.3959978635151026,0.3959978635151026,0.6040021364848975,False
2020-05-27,99144.95276407624,0.0002482987017615734,0.00024829870176164997,0.0,0.0,-0.0,0.0,0.0,0.0,0.396147799232609,0.396147799232609,0.603852200767391,False
2020-05-28,98872.8197199704,-0.00274479977567188,-0.0027447997756719048,0.0,0.0,-0.0,0.0,0.0,0.0,0.39448578394822387,0.39448578394822387,0.6055142160517761,False
2020-05-29,98960.29905801688,0.0008847662916284804,0.0008847662916283531,0.0,0.0,-0.0,0.0,0.0,0.0,0.3950210489312742,0.3950210489312742,0.6049789510687258,False
2020-06-01,99079.35588241799,0.0012030766432031825,0.0014436344229896763,23.805669828391,0.0,-0.00024055777978636248,39676.11638065167,0.40035167152295886,0.20017583576147943,0.4,0.4,0.6,True
2020-06-02,99210.45679356516,0.0013231909914992457,0.001323190991499268,0.0,0.0,-0.0,0.0,0.0,0.0,0.4007928654824358,0.4007928654824358,0.5992071345175642,False
2020-06-03,98943.28325486742,-0.002692997767903327,-0.002692997767903305,0.0,0.0,-0.0,0.0,0.0,0.0,0.39917484468025954,0.39917484468025954,0.6008251553197405,False
2020-06-04,98767.36958848016,-0.00177792428753476,-0.0017779242875347843,0.0,0.0,-0.0,0.0,0.0,0.0,0.3981047204441847,0.3981047204441847,0.6018952795558152,False
2020-06-05,98380.80973666985,-0.003913841721420064,-0.003913841721420111,0.0,0.0,-0.0,0.0,0.0,0.0,0.39573974143361146,0.39573974143361146,0.6042602585663884,False
2020-06-08,98196.28022550324,-0.0018756657081856476,-0.0018756657081856,0.0,0.0,-0.0,0.0,0.0,0.0,0.39460422133168305,0.39460422133168305,0.605395778668317,False
2020-06-09,97634.18492009633,-0.0057242016104488425,-0.0057242016104487045,0.0,0.0,-0.0,0.0,0.0,0.0,0.3911188629463889,0.3911188629463889,0.6088811370536111,False
2020-06-10,97729.44433329336,0.0009756768418252015,0.0009756768418251256,0.0,0.0,-0.0,0.0,0.0,0.0,0.39171235511467184,0.39171235511467184,0.608287644885328,False
2020-06-11,97585.86042865724,-0.0014691980049169606,-0.0014691980049168682,0.0,0.0,-0.0,0.0,0.0,0.0,0.3908173451735709,0.3908173451735709,0.6091826548264291,False
2020-06-12,97082.90690395722,-0.005153959010974929,-0.005153959010974865,0.0,0.0,-0.0,0.0,0.0,0.0,0.3876613770098429,0.3876613770098429,0.6123386229901572,False
2020-06-15,97480.983068116,0.0041003733494773265,0.0041003733494772415,0.0,0.0,-0.0,0.0,0.0,0.0,0.3901619407355478,0.3901619407355478,0.6098380592644522,False
2020-06-16,97432.06086724697,-0.0005018640490611626,-0.0005018640490611112,0.0,0.0,-0.0,0.0,0.0,0.0,0.3898557312623276,0.3898557312623276,0.6101442687376725,False
2020-06-17,97340.34717730066,-0.000941309145367164,-0.0009413091453671041,0.0,0.0,-0.0,0.0,0.0,0.0,0.3892808557465911,0.3892808557465911,0.610719144253409,False
2020-06-18,97484.91326845827,0.0014851610390733683,0.0014851610390733297,0.0,0.0,-0.0,0.0,0.0,0.0,0.3901865269578552,0.3901865269578552,0.6098134730421447,False
2020-06-19,97302.32453315807,-0.0018729947966141802,-0.0018729947966141523,0.0,0.0,-0.0,0.0,0.0,0.0,0.3890422061890965,0.3890422061890965,0.6109577938109033,False
2020-06-22,97323.20308155369,0.0002145739939491964,0.0002145739939493484,0.0,0.0,-0.0,0.0,0.0,0.0,0.3891732737193656,0.3891732737193656,0.6108267262806344,False
2020-06-23,97484.42213907323,0.0016565325884767557,0.0016565325884768246,0.0,0.0,-0.0,0.0,0.0,0.0,0.39018345469964805,0.39018345469964805,0.609816545300352,False
2020-06-24,97314.7233679383,-0.0017407783460297033,-0.0017407783460297263,0.0,0.0,-0.0,0.0,0.0,0.0,0.38912004810736966,0.38912004810736966,0.6108799518926304,False
2020-06-25,97617.00002706007,0.003106176009758377,0.003106176009758206,0.0,0.0,-0.0,0.0,0.0,0.0,0.3910116730387993,0.3910116730387993,0.6089883269612006,False
2020-06-26,97352.75484930293,-0.002706958600283693,-0.002706958600283616,0.0,0.0,-0.0,0.0,0.0,0.0,0.38935869229923026,0.38935869229923026,0.6106413077007697,False
2020-06-29,97261.28745436342,-0.0009395460362789931,-0.0009395460362788845,0.0,0.0,-0.0,0.0,0.0,0.0,0.3887844271304288,0.3887844271304288,0.6112155728695713,False
2020-06-30,97536.44041809248,0.0028290080352695313,0.0028290080352694385,0.0,0.0,-0.0,0.0,0.0,0.0,0.3905086829637513,0.3905086829637513,0.6094913170362488,False
2020-07-01,97141.10071834427,-0.0040532512572077906,-0.003927407340607961,12.274367673426779,0.0,-0.00012584391659991266,20457.2794557113,0.21056684276381368,0.10528342138190684,0.4,0.4,0.6,True
2020-07-02,96531.80666955945,-0.006272258027541167,-0.006272258027541101,0.0,0.0,-0.0,0.0,0.0,0.0,0.3962128914615439,0.3962128914615439,0.6037871085384562,False
2020-07-06,96692.30646098478,0.0016626622557136539,0.0016626622557135659,0.0,0.0,-0.0,0.0,0.0,0.0,0.3972151191312791,0.3972151191312791,0.6027848808687208,False
2020-07-07,97207.27797434856,0.005325878885426905,0.0053258788854269115,0.0,0.0,-0.0,0.0,0.0,0.0,0.40040847099548504,0.40040847099548504,0.599591529004515,False
2020-07-08,97199.20656671579,-8.303295597789084e-05,-8.303295597790553e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.40035868100424227,0.40035868100424227,0.5996413189957576,False
2020-07-09,96962.72692789653,-0.002432937954662706,-0.0024329379546625496,0.0,0.0,-0.0,0.0,0.0,0.0,0.39889623283441455,0.39889623283441455,0.6011037671655854,False
2020-07-10,96937.38349233367,-0.00026137296635342366,-0.0002613729663533872,0.0,0.0,-0.0,0.0,0.0,0.0,0.39873907948406695,0.39873907948406695,0.601260920515933,False
2020-07-13,96828.07887169861,-0.0011275796467489219,-0.001127579646749109,0.0,0.0,-0.0,0.0,0.0,0.0,0.3980603445800442,0.3980603445800442,0.6019396554199558,False
2020-07-14,96670.55377025843,-0.0016268535250907323,-0.0016268535250907356,0.0,0.0,-0.0,0.0,0.0,0.0,0.39707948120869907,0.39707948120869907,0.6029205187913009,False
2020-07-15,96266.26889131495,-0.004182089200650219,-0.004182089200650141,0.0,0.0,-0.0,0.0,0.0,0.0,0.39454742453132574,0.39454742453132574,0.6054525754686744,False
2020-07-16,96221.6580698005,-0.0004634107255658826,-0.0004634107255660073,0.0,0.0,-0.0,0.0,0.0,0.0,0.39426672123311285,0.39426672123311285,0.6057332787668871,False
2020-07-17,96421.18359926129,0.00207360311039384,0.0020736031103938445,0.0,0.0,-0.0,0.0,0.0,0.0,0.39552017248362115,0.39552017248362115,0.6044798275163789,False
2020-07-20,96156.7085710878,-0.002742914142940589,-0.0027429141429405565,0.0,0.0,-0.0,0.0,0.0,0.0,0.39385757585579984,0.39385757585579984,0.6061424241442003,False
2020-07-21,96357.34465572081,0.0020865531652913827,0.002086553165291283,0.0,0.0,-0.0,0.0,0.0,0.0,0.39511969077962594,0.39511969077962594,0.6048803092203741,False
2020-07-22,96607.42257257283,0.0025953176454325266,0.002595317645432694,0.0,0.0,-0.0,0.0,0.0,0.0,0.39668548358981104,0.39668548358981104,0.6033145164101891,False
2020-07-23,96475.85609854302,-0.001361867137392836,-0.0013618671373928648,0.0,0.0,-0.0,0.0,0.0,0.0,0.39586272889381724,0.39586272889381724,0.6041372711061828,False
2020-07-24,96336.40532360203,-0.0014454473956526659,-0.0014454473956525215,0.0,0.0,-0.0,0.0,0.0,0.0,0.3949882161865651,0.3949882161865651,0.605011783813435,False
2020-07-27,96313.27180594031,-0.00024013266411593293,-0.00024013266411616017,0.0,0.0,-0.0,0.0,0.0,0.0,0.39484289819950086,0.39484289819950086,0.6051571018004991,False
2020-07-28,96574.67604828993,0.0027141040632105984,0.002714104063210702,0.0,0.0,-0.0,0.0,0.0,0.0,0.3964809118089853,0.3964809118089853,0.6035190881910146,False
2020-07-29,96434.05089053503,-0.0014561287027727854,-0.0014561287027728038,0.0,0.0,-0.0,0.0,0.0,0.0,0.39560082882790953,0.39560082882790953,0.6043991711720904,False
2020-07-30,96419.33829745842,-0.0001525663698739299,-0.00015256636987386412,0.0,0.0,-0.0,0.0,0.0,0.0,0.3955086037699667,0.3955086037699667,0.6044913962300332,False
2020-07-31,96302.47033686814,-0.0012120800936191722,-0.0012120800936191443,0.0,0.0,-0.0,0.0,0.0,0.0,0.39477502262272673,0.39477502262272673,0.6052249773772734,False
2020-08-03,96690.47480800402,0.0040290188795637505,0.00439397782478078,35.14644799594237,0.0,-0.0003649589452170783,58577.41332657062,0.6056038985941072,0.3028019492970536,0.4,0.4,0.6,True
2020-08-04,96643.00634042709,-0.000490932200624572,-0.0004909322006246275,0.0,0.0,-0.0,0.0,0.0,0.0,0.3997052959999419,0.3997052959999419,0.600294704000058,False
2020-08-05,97126.6839305083,0.005004786258174132,0.005004786258174222,0.0,0.0,-0.0,0.0,0.0,0.0,0.4026946814501545,0.4026946814501545,0.5973053185498454,False
2020-08-06,96738.88433588613,-0.003992719394184441,-0.003992719394184333,0.0,0.0,-0.0,0.0,0.0,0.0,0.40030024862214075,0.40030024862214075,0.5996997513778594,False
2020-08-07,96907.49156348185,0.0017429106067659017,0.0017429106067657994,0.0,0.0,-0.0,0.0,0.0,0.0,0.4013436531189274,0.4013436531189274,0.5986563468810726,False
2020-08-10,97327.75965524337,0.004336796722121505,0.004336796722121495,0.0,0.0,-0.0,0.0,0.0,0.0,0.40392869320837205,0.40392869320837205,0.596071306791628,False
