,largest_name,hhi_invested,effective_names,invested_fraction
2020-08-18,0.10232711460990294,0.2500462194794101,3.9992606250235445,0.40161621767488187
2020-08-19,0.10280766749894903,0.25008613505838323,3.998622313734216,0.3997709831707195
2020-08-20,0.10284608047244431,0.25008753643115184,3.99859990733803,0.3993269606419243
2020-08-21,0.10260676362568961,0.2500664752776563,3.9989366782959213,0.40032537762852377
2020-08-24,0.1011306874070332,0.2500278088181654,3.9995551083969927,0.39790695422808375
2020-08-25,0.10076009790624385,0.25006101964140476,3.9990239239767598,0.39496647238664095
2020-08-26,0.10000733945051743,0.2500316117855552,3.9994942753785496,0.3951921593783674
2020-08-27,0.09958962157983493,0.2500215656985212,3.999654978586172,0.39413639204077644
2020-08-28,0.09960311670247736,0.2500423686093434,3.999322217117378,0.3909522358593675
2020-08-31,0.10042429522960869,0.2500777261197973,3.9987567686094514,0.3918018169006623
2020-09-01,0.1,0.25,4.0,0.4
2020-09-02,0.1004158226467387,0.2500058046803051,3.9999071272715048,0.3997342935000082
2020-09-03,0.10057340028652541,0.2500232246236033,3.999628440539661,0.398352829391282
2020-09-04,0.1012914166803948,0.2500337047767421,3.9994607962670923,0.39964206845434425
2020-09-08,0.10208131149845999,0.250042906897758,3.999313607439774,0.40091330049693563
2020-09-09,0.10413317667152693,0.25009940268337,3.9984101891919215,0.4046178257801394
2020-09-10,0.10403875928181068,0.2501276345570325,3.9979588891525952,0.4035682856433157
2020-09-11,0.10361555818413605,0.2500860833816126,3.99862313999326,0.4040255487503046
2020-09-14,0.1039468599829876,0.2501207695886386,3.9980686195898527,0.40441409727624117
2020-09-15,0.1041548441599328,0.2501547992140821,3.997524745244649,0.4059864683760256
2020-09-16,0.10432574766106316,0.2500693078891665,3.998891381117475,0.4080590601298881
2020-09-17,0.10481744655596875,0.25010373478633147,3.9983409318310246,0.40844817108002673
2020-09-18,0.10411811185617313,0.2500865395842816,3.9986158457880143,0.4082597530113604
2020-09-21,0.10494585692010326,0.25017093038758453,3.9972669824216633,0.40888257562234703
2020-09-22,0.10600092660181915,0.25022710208467164,3.9963696644723194,0.40805720300233667
2020-09-23,0.10568578338984999,0.2502078096238085,3.996677807553314,0.4092045170017832
2020-09-24,0.1071259216918794,0.25030498443621796,3.9951261947594867,0.4114079720319155
2020-09-25,0.10709286982086684,0.2502587137953033,3.995864858547704,0.4103784583474328
2020-09-28,0.10762658586675948,0.2502628625336688,3.995798617006014,0.410409850109203
2020-09-29,0.10831403417425106,0.2502965445701485,3.9952609082852857,0.41099186384446085
2020-09-30,0.10727021223405782,0.25022601168846537,3.9963870792338447,0.41070504995618007
2020-10-01,0.1,0.25,4.0,0.4
2020-10-02,0.09987696673568784,0.2500027537694038,3.999955940174862,0.3974451913470895
2020-10-05,0.09982185552002666,0.2500196246676637,3.9996860299636112,0.3949547553946942
2020-10-06,0.09943239554242772,0.2500612065309892,3.999020935204812,0.39402769125108134
2020-10-07,0.09888811979197668,0.25006918496858854,3.9988933467576624,0.3894796943343786
2020-10-08,0.09903041491629157,0.2500920535912753,3.998527684667251,0.3874996841582897
2020-10-09,0.09839658723902925,0.2501357185331659,3.9978296816790215,0.3860142043385718
2020-10-12,0.09802385979766565,0.2501313273817727,3.9978998651125015,0.38490185114256
2020-10-13,0.09960164311689836,0.250192085656464,3.9969289890851663,0.38709176017626423
2020-10-14,0.09835837077972241,0.2501483995426984,3.997627015915837,0.3857220580286015
2020-10-15,0.09820204370220251,0.25012638556332734,3.9979788527620914,0.3844102040651487
2020-10-16,0.0977702759745272,0.250076048284686,3.998783597466329,0.3851640797010713
2020-10-19,0.09846887349234265,0.25006991917858884,3.998881605931357,0.3860066758294922
2020-10-20,0.09953303827856988,0.2501402825526383,3.9977567379199104,0.38556017519029195
2020-10-21,0.09980940513814912,0.2501524620136757,3.9975620945330954,0.38462141301883224
2020-10-22,0.09956824538651281,0.25010400728953824,3.998336575400524,0.3852204411645659
2020-10-23,0.10018740682343401,0.2501882153948205,3.996990819179497,0.38260496802708527
2020-10-26,0.10149962098967166,0.25028197058532925,3.995493553376301,0.38406984157649116
2020-10-27,0.10170467406073198,0.2503317641619969,3.994698808389619,0.3837932591021957
2020-10-28,0.1024835833686473,0.2504135008276898,3.9933949115950527,0.3843392924263851
2020-10-29,0.10284811483743267,0.25045088238447477,3.992798869300327,0.38473229828645045
2020-10-30,0.10121729634592985,0.25028269779340484,3.9954819442830494,0.3844044096108669
2020-11-02,0.1,0.25,4.0,0.4
2020-11-03,0.10049251882807157,0.2500066467715854,3.999893654482051,0.39868269593249944
2020-11-04,0.10006339729347667,0.2500102406059363,3.999836157016425,0.39660529552205304
2020-11-05,0.10110335525078884,0.2500186314596943,3.9997019188596385,0.3993651115436636
2020-11-06,0.1010182054846016,0.2500120628993894,3.9998070029221875,0.4007269778656038
2020-11-09,0.10100901815520014,0.2500285638105901,3.999543031241635,0.3986404952182125
2020-11-10,0.10157052582481677,0.25002862844818147,3.9995419972767254,0.3996097618588344
2020-11-11,0.10306797475557067,0.25006420975863725,3.9989729076592093,0.40178742431582054
2020-11-12,0.10228757118297882,0.2500607253349515,3.999028630587708,0.39975928197090865
2020-11-13,0.10259918068733939,0.25009110366049647,3.998542872430678,0.3995612439956987
2020-11-16,0.1027221793952466,0.25014705017803207,3.9976485802582533,0.39913202767027633
2020-11-17,0.10322248235824488,0.2501747554763511,3.997205865539577,0.4017664199877995
2020-11-18,0.10375985183115136,0.25021699940897596,3.99653102052237,0.4011312963901493
2020-11-19,0.1043504126260782,0.25019292320746234,3.996915608883112,0.40296037839237314
2020-11-20,0.10382404638007259,0.2501812375246863,3.9971023002927084,0.4018715555652934
2020-11-23,0.1033140758864664,0.250145213799041,3.9976779280029295,0.4001565975173105
2020-11-24,0.10226196872662484,0.2501225727842064,3.9980397965230887,0.39874831299428887
2020-11-25,0.10251970074505232,0.25013277336250683,3.997876753842018,0.39886527585093223
2020-11-27,0.1020429288738747,0.25006615544964755,3.9989417928303235,0.39901320479808294
2020-11-30,0.10236259406216267,0.25009615562679427,3.9984621014816755,0.3982808992763917
2020-12-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2020-12-02,0.1014713650444265,0.25004484423143686,3.9992826209782537,0.39932558394761647
2020-12-03,0.10219154343974998,0.25006794080135897,3.9989132425189533,0.4000548365616495
2020-12-04,0.10406186578834495,0.25018116900037923,3.9971033950939936,0.40139584282827045
2020-12-07,0.10279558535112965,0.2501169098524882,3.998130316697785,0.39898717320958854
2020-12-08,0.10295930870275795,0.2501479341947472,3.9976344526654053,0.39704383108723407
2020-12-09,0.10236062607723641,0.25012020983463557,3.99807756702723,0.3963823658529709
2020-12-10,0.10292713506331856,0.2501233941716997,3.9980266672438485,0.3979858935879266
2020-12-11,0.10196630576086071,0.2500809566302494,3.9987051132346862,0.3975621550255947
2020-12-14,0.10094049166073085,0.2500743782511275,3.9988103019326067,0.3954948352548207
2020-12-15,0.10081912576339534,0.2500840592262296,3.998655504449349,0.39443167536603063
2020-12-16,0.10076601930527991,0.2500906166904609,3.9985506582908217,0.3940930559247101
2020-12-17,0.10079667656107036,0.2500864994251341,3.998616487889863,0.3947280769495688
2020-12-18,0.1006018870248264,0.2500433327632072,3.9993067959424735,0.3958369126352081
2020-12-21,0.10055742424044166,0.25003705577520335,3.9994071954640726,0.39539992798042334
2020-12-22,0.10100713423610148,0.2500577588376287,3.9990760720579566,0.39466299218059586
2020-12-23,0.10117229121501949,0.25005817182442847,3.9990694673322764,0.39502627649462035
2020-12-24,0.10179346645309448,0.2501136922926813,3.998181750201052,0.3952998098713052
2020-12-28,0.10053479283843625,0.2501043273083923,3.998331459363137,0.39311122639497004
2020-12-29,0.10110898077442354,0.2501009530754749,3.9983854027866186,0.3948177226508298
2020-12-30,0.10205599526387882,0.25009406010638346,3.998495604312338,0.3982235920983975
2020-12-31,0.10251695136007345,0.25006876691574736,3.998900031913693,0.4008198036222861
2021-01-04,0.09999999999999999,0.25,4.0,0.39999999999999997
2021-01-05,0.1010424042797448,0.2500077289865409,3.9998763400384103,0.4020016933508162
2021-01-06,0.1011166324370505,0.2500118107876391,3.9998110363250134,0.40116164546634003
2021-01-07,0.1012446657739324,0.2500115148070228,3.999815771573054,0.40092728033346425
2021-01-08,0.10177324888616712,0.25002144232133316,3.999656952281627,0.4025425082129424
2021-01-11,0.10292028184336476,0.25004971782992613,3.999204672888934,0.4043516387178691
2021-01-12,0.1036087554840834,0.25005097319471814,3.9991845951396727,0.4061977120626777
2021-01-13,0.10410265167392989,0.25005519417496214,3.9991170881269755,0.40887183692404927
2021-01-14,0.10379823219123148,0.2500331939825833,3.9994689667870964,0.41001634153613464
2021-01-15,0.10421096737135817,0.2500738510573088,3.9988187320346125,0.4089292033736278
2021-01-19,0.10446276253902462,0.2500812377687854,3.998700617935033,0.40913176170363824
2021-01-20,0.10408678470806448,0.2500718729493165,3.998850363322051,0.406956721273046
2021-01-21,0.10352209136004667,0.25005802937286664,3.9990717454982403,0.4061986332154847
2021-01-22,0.1040608036467232,0.2500635384467164,3.998983643163476,0.4079055622783222
2021-01-25,0.10522975920667701,0.2500584922459223,3.999064342979965,0.41048295666655005
2021-01-26,0.10544116855919966,0.250038215779324,3.9993886409850607,0.4137787756327559
2021-01-27,0.10563421527577263,0.2500539209719774,3.9991374504863946,0.412606513914707
2021-01-28,0.10713015817997472,0.25010002346979443,3.99840026452766,0.4155531580795696
2021-01-29,0.10697224361759834,0.25014543338233763,3.9976744187511857,0.4151751456644017
2021-02-01,0.1,0.25,4.0,0.4
2021-02-02,0.10021928919859127,0.2500034091071505,3.9999454550293905,0.39915033163488073
2021-02-03,0.10168394765344749,0.250040215113649,3.9993566616693124,0.40103749832560065
2021-02-04,0.10122617410413998,0.2500222772990407,3.999643594974314,0.40079615409487607
2021-02-05,0.10186458872467852,0.2500461862364946,3.9992611567136493,0.3994147951551251
2021-02-08,0.10297542859881298,0.25008920070855006,3.998573297714618,0.39944574797173105
2021-02-09,0.10276553118543365,0.2500747747646881,3.9988039614989805,0.39948846737818827
2021-02-10,0.10385041385034573,0.25011159097461344,3.9982153410135277,0.4012241720936177
2021-02-11,0.10487169489610501,0.25013670486881856,3.9978139174913934,0.40356516319239305
2021-02-12,0.10486008514094503,0.2501369596399332,3.9978098456120943,0.4034860128152884
2021-02-16,0.10500499742072081,0.2501515409736965,3.9975768132691623,0.40298611232020926
2021-02-17,0.104608510651297,0.25013161375809867,3.9978952879066947,0.40282852816373027
2021-02-18,0.10305259009077351,0.2500781428022166,3.9987501058454615,0.401200829471131
2021-02-19,0.10253926361584019,0.2500632888692642,3.998987634377675,0.40091057333861263
2021-02-22,0.10211185224822546,0.2500475712420723,3.999239004932766,0.3999816497421443
2021-02-23,0.10139277203523414,0.2500526114036481,3.9991583946537848,0.39721435976861186
2021-02-24,0.10112790584389328,0.25004829430309594,3.9992274403913766,0.39640999893045886
2021-02-25,0.10077393354910234,0.25003984547448677,3.999362574002377,0.39714132402864355
2021-02-26,0.1007885156691935,0.25003661351378254,3.9994142695620774,0.39885059467262957
2021-03-01,0.1,0.25,4.0,0.4
2021-03-02,0.10021818711382939,0.25000089336349546,3.999985706235151,0.3998560307679102
2021-03-03,0.10134397827254374,0.2500209797918697,3.9996643514974273,0.40060975613310656
2021-03-04,0.10199400697352311,0.25003509083345643,3.999438625461099,0.4023375102457399
2021-03-05,0.10227510997676471,0.25003171442665284,3.9994926335369003,0.40403298505134067
2021-03-08,0.10294545208700952,0.2500591541155318,3.999053758047914,0.403876424498157
2021-03-09,0.10272721975037138,0.2500654340444465,3.9989533292404604,0.4024904625370608
2021-03-10,0.10253185801190944,0.25005196845154776,3.9991686775853905,0.40174055695339805
2021-03-11,0.10291925750314478,0.25007459656464065,3.998806810996952,0.40133162428832136
2021-03-12,0.10355895662300238,0.2500962500159547,3.9984605924167425,0.40141603131901715
2021-03-15,0.10362555400128139,0.2500722207331133,3.9988448019871767,0.40353923434781347
2021-03-16,0.1032605249483544,0.250062092437007,3.999006767696745,0.4046219111083057
2021-03-17,0.10384858921953603,0.25006619210967945,3.9989412065802092,0.4046322706683667
2021-03-18,0.10437695541716836,0.2501031542104504,3.998350213362546,0.4037923698967066
2021-03-19,0.10350971029743075,0.2500833915523692,3.998666180079348,0.4031806894362454
2021-03-22,0.10350969213019011,0.2500807765006573,3.998707993444557,0.4047145687733294
2021-03-23,0.10316410333698148,0.2500780245451734,3.9987519967767606,0.40421838482589095
2021-03-24,0.10371355410365159,0.25008350519738043,3.9986643629724474,0.40286797113151634
2021-03-25,0.10399464089062692,0.2500839669937875,3.9986569791770847,0.4031878625146465
2021-03-26,0.1058579597793513,0.2501909582743347,3.9969469995934017,0.40474202793941744
2021-03-29,0.1054608556464524,0.25017771947038203,3.997158508427397,0.4036820247073158
2021-03-30,0.10664540928788098,0.25025693489345324,3.9958932623615384,0.40449352845248854
2021-03-31,0.10754457172192751,0.25034255487462287,3.9945266217356545,0.40500385454453286
2021-04-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2021-04-05,0.10030490502986089,0.2500051769698103,3.999917170198265,0.39943910517226866
2021-04-06,0.09962070268574444,0.2500019185982252,3.9999693026639807,0.3969580412218104
2021-04-07,0.10075727008250042,0.2500363280249676,3.999418836050672,0.3973906770419739
2021-04-08,0.10158490588149231,0.2500516369133665,3.999173979998629,0.3986913981496855
2021-04-09,0.10122115670859816,0.25005978840511606,3.99904361424126,0.3975985741043694
2021-04-12,0.10123931577995499,0.2501306082181446,3.9979113596840468,0.3931044177868026
2021-04-13,0.10045077640269293,0.2501164227344207,3.9981381033176806,0.390457153500684
2021-04-14,0.10086041989942399,0.25013872085929617,3.997781697150771,0.3900133271304459
2021-04-15,0.09983122941829269,0.2500843538303835,3.9986507939566547,0.3892386030749304
2021-04-16,0.09975324043110664,0.250060562591993,3.999031233212223,0.3894840477497583
2021-04-19,0.10071984254364817,0.25007950273353374,3.9987283606586748,0.39269057557285364
2021-04-20,0.09997346744875246,0.25007534491770617,3.9987948445260613,0.3886197836560674
2021-04-21,0.10040469435145871,0.25012192521406995,3.998050147519605,0.38756871149453437
2021-04-22,0.10197324960193047,0.2501708243336005,3.9972686769681394,0.3907877312891449
2021-04-23,0.10191136902647427,0.2501584497999731,3.9974664089883865,0.39086687666712316
2021-04-26,0.10242594315303435,0.2502290003424706,3.9963393476830076,0.3895833018753212
2021-04-27,0.10177878434651658,0.25024277925674254,3.996119300505475,0.38744614611757633
2021-04-28,0.09994376217609972,0.25014462157212025,3.9976873926577143,0.3849483149213613
2021-04-29,0.10005617191020678,0.2501376592872527,3.9977986635415887,0.38480364904839665
