session,Test industry 1,Test industry 2,Test industry 3,Test industry 4,Unknown
2020-09-02,0.1004158226467387,0.0,0.19926311621188447,0.10005535464138506,0.0
2020-09-03,0.10008967402647294,0.0,0.1976897550782837,0.10057340028652541,0.0
2020-09-04,0.10068778455036105,0.0,0.19766286722358845,0.1012914166803948,0.0
2020-09-08,0.10085384141669525,0.0,0.19797814758178037,0.10208131149845999,0.0
2020-09-09,0.10180796248541459,0.0,0.19867668662319787,0.10413317667152693,0.0
2020-09-10,0.1019037278914232,0.0,0.19762579847008183,0.10403875928181068,0.0
2020-09-11,0.10191066010118463,0.0,0.1984993304649839,0.10361555818413605,0.0
2020-09-14,0.10259018569990033,0.0,0.19787705159335325,0.1039468599829876,0.0
2020-09-15,0.10381126954696933,0.0,0.19802035466912343,0.1041548441599328,0.0
2020-09-16,0.10293707165779643,0.0,0.20079624081102848,0.10432574766106316,0.0
2020-09-17,0.10345132283892784,0.0,0.2001794016851302,0.10481744655596875,0.0
2020-09-18,0.10380099647313719,0.0,0.20034064468205007,0.10411811185617313,0.0
2020-09-21,0.1048158939522876,0.0,0.19912082474995618,0.10494585692010326,0.0
2020-09-22,0.10600092660181915,0.0,0.19804391950032507,0.10401235690019245,0.0
2020-09-23,0.10568578338984999,0.0,0.1987385659979727,0.10478016761396043,0.0
2020-09-24,0.1071259216918794,0.0,0.19862272672245518,0.10565932361758092,0.0
2020-09-25,0.10709286982086684,0.0,0.19887221350809672,0.1044133750184692,0.0
2020-09-28,0.10762658586675948,0.0,0.19922002344960293,0.10356324079284061,0.0
2020-09-29,0.10831403417425106,0.0,0.19950392574931503,0.1031739039208947,0.0
2020-09-30,0.10727021223405782,0.0,0.19993396810073605,0.10350086962138623,0.0
2020-10-01,0.1,0.0,0.2,0.1,0.0
2020-10-02,0.09987696673568784,0.0,0.19845841105341372,0.09910981355798794,0.0
2020-10-05,0.09982185552002666,0.0,0.1970791831581762,0.09805371671649135,0.0
2020-10-06,0.09937488139067546,0.0,0.19526992917429659,0.09938288068610932,0.0
2020-10-07,0.09772877038319627,0.0,0.19286280415920565,0.09888811979197668,0.0
2020-10-08,0.09799610334597665,0.0,0.19047316589602153,0.09903041491629157,0.0
2020-10-09,0.09788419234387186,0.0,0.18973342475567073,0.09839658723902925,0.0
2020-10-12,0.09732837394371452,0.0,0.18954961740117982,0.09802385979766565,0.0
2020-10-13,0.09737528879893116,0.0,0.1901148282604347,0.09960164311689836,0.0
2020-10-14,0.09757476468258154,0.0,0.18978892256629754,0.09835837077972241,0.0
2020-10-15,0.0968465779776597,0.0,0.1893615823852865,0.09820204370220251,0.0
2020-10-16,0.09670909398743228,0.0,0.19122597349140283,0.09722901222223618,0.0
2020-10-19,0.09597110637112362,0.0,0.19263440228016038,0.09740116717820826,0.0
2020-10-20,0.09643328030336523,0.0,0.19261275714711412,0.09651413773981267,0.0
2020-10-21,0.09610902529249077,0.0,0.19300068482794086,0.09551170289840062,0.0
2020-10-22,0.09558699118614339,0.0,0.19388257168519596,0.09575087829322655,0.0
2020-10-23,0.0942318238747326,0.0,0.1940526678708261,0.09432047628152658,0.0
2020-10-26,0.0950362098929885,0.0,0.19479368487252147,0.09423994681098118,0.0
2020-10-27,0.09545304197643235,0.0,0.194114846822451,0.09422537030331238,0.0
2020-10-28,0.0958938550391108,0.0,0.19481951788836735,0.0936259194989069,0.0
2020-10-29,0.09586657557756724,0.0,0.19484099266289712,0.0940247300459861,0.0
2020-10-30,0.09649927259132832,0.0,0.19421825287486105,0.09368688414467756,0.0
2020-11-02,0.2,0.0,0.1,0.1,0.0
2020-11-03,0.19905796077895016,0.0,0.10049251882807157,0.09913221632547768,0.0
2020-11-04,0.1986223108538442,0.0,0.09942559125922013,0.09855739340898871,0.0
2020-11-05,0.19988761899136387,0.0,0.1000854697263224,0.0993920228259773,0.0
2020-11-06,0.2003589756295184,0.0,0.09966913666167247,0.10069886557441289,0.0
2020-11-09,0.1993620515508975,0.0,0.09826942551211487,0.10100901815520014,0.0
2020-11-10,0.19942776355551367,0.0,0.09861147247850398,0.10157052582481677,0.0
2020-11-11,0.1998412413568828,0.0,0.09887820820336708,0.10306797475557067,0.0
2020-11-12,0.19956666237208703,0.0,0.0979050484158428,0.10228757118297882,0.0
2020-11-13,0.19939231037207816,0.0,0.09756975293628115,0.10259918068733939,0.0
2020-11-16,0.1999134617252465,0.0,0.09649638654978326,0.1027221793952466,0.0
2020-11-17,0.20115535400994178,0.0,0.0973885836196128,0.10322248235824488,0.0
2020-11-18,0.20033751558350124,0.0,0.09703392897549669,0.10375985183115136,0.0
2020-11-19,0.20219309741121969,0.0,0.09818787120066626,0.10257940978048723,0.0
2020-11-20,0.2010067815630105,0.0,0.09853351274159833,0.10233126126068456,0.0
2020-11-23,0.20000294201541402,0.0,0.09927059493729531,0.10088306056460111,0.0
2020-11-24,0.19842763674120467,0.0,0.10008699486820749,0.10023368138487669,0.0
2020-11-25,0.198658674057921,0.0,0.099813888822541,0.10039271297047024,0.0
2020-11-27,0.19950605261975426,0.0,0.09960290583370618,0.09990424634462247,0.0
2020-11-30,0.19926948142963363,0.0,0.0990850389113906,0.09992637893536747,0.0
2020-12-01,0.20000000000000004,0.0,0.10000000000000002,0.10000000000000002,0.0
2020-12-02,0.1992551455412332,0.0,0.09973059896488638,0.10033983944149687,0.0
2020-12-03,0.19974371600910867,0.0,0.10028034192196565,0.10003077863057513,0.0
2020-12-04,0.20054446188201805,0.0,0.0999547948234069,0.10089658612284551,0.0
2020-12-07,0.19963610238983376,0.0,0.09902008185316663,0.10033098896658817,0.0
2020-12-08,0.19949814074670966,0.0,0.09783565968637847,0.09971003065414592,0.0
2020-12-09,0.19885792757460735,0.0,0.097970571929633,0.09955386634873052,0.0
2020-12-10,0.20001319980106175,0.0,0.09813641237560233,0.09983628141126247,0.0
2020-12-11,0.19939288211633766,0.0,0.09805585615958036,0.10011341674967673,0.0
2020-12-14,0.1986222355276503,0.0,0.09676912623300311,0.10010347349416733,0.0
2020-12-15,0.1984592525425954,0.0,0.09618641565589867,0.09978600716753658,0.0
2020-12-16,0.19746969960918487,0.0,0.09663190960700067,0.09999144670852454,0.0
2020-12-17,0.19777399258449374,0.0,0.09674272997967297,0.10021135438540207,0.0
2020-12-18,0.19821071950633903,0.0,0.09775832902089304,0.099867864107976,0.0
2020-12-21,0.19947891318910566,0.0,0.09715722090322315,0.09876379388809456,0.0
2020-12-22,0.19952657095214046,0.0,0.09683207931342647,0.09830434191502894,0.0
2020-12-23,0.1992310201905994,0.0,0.09709787405795815,0.09869738224606274,0.0
2020-12-24,0.2013000936980636,0.0,0.09604406433313686,0.09795565184010473,0.0
2020-12-28,0.20012800289662325,0.0,0.09528390457832688,0.09769931892001993,0.0
2020-12-29,0.20071846331475635,0.0,0.09569704750830116,0.09840221182777231,0.0
2020-12-30,0.2020230341343776,0.0,0.09664098703872041,0.09955957092529948,0.0
2020-12-31,0.20339309276450074,0.0,0.09807999292994837,0.09934671792783697,0.0
2021-01-04,0.19999999999999998,0.0,0.09999999999999999,0.09999999999999999,0.0
2021-01-05,0.20139546529409075,0.0,0.1010424042797448,0.09956382377698064,0.0
2021-01-06,0.20120513592354874,0.0,0.10067912080322274,0.0992773887395686,0.0
2021-01-07,0.20062579223617127,0.0,0.10036078965226022,0.09994069844503274,0.0
2021-01-08,0.20048431164635264,0.0,0.10177324888616712,0.10028494768042268,0.0
2021-01-11,0.20104547793370248,0.0,0.10292028184336476,0.10038587894080186,0.0
2021-01-12,0.20119605884632183,0.0,0.1036087554840834,0.10139289773227249,0.0
2021-01-13,0.20252110732787892,0.0,0.10410265167392989,0.10224807792224044,0.0
2021-01-14,0.2051385154401295,0.0,0.10379823219123148,0.10107959390477364,0.0
2021-01-15,0.20399399516849065,0.0,0.10421096737135817,0.10072424083377902,0.0
2021-01-19,0.20452339355529206,0.0,0.10370187974246255,0.10090648840588363,0.0
2021-01-20,0.20371389700392312,0.0,0.10259694632660837,0.10064587794251453,0.0
2021-01-21,0.2033257968404013,0.0,0.10257882824788495,0.10029400812719844,0.0
2021-01-22,0.20531526118761897,0.0,0.10284076160539099,0.09974953948531226,0.0
2021-01-25,0.20671424752889545,0.0,0.10246450473930817,0.10130420439834645,0.0
2021-01-26,0.20859631092584952,0.0,0.10330414506779886,0.1018783196391075,0.0
2021-01-27,0.2086413030609336,0.0,0.10234480029276001,0.10162041056101336,0.0
2021-01-28,0.2111453574947455,0.0,0.10293613759767178,0.10147166298715232,0.0
2021-01-29,0.21213240473005626,0.0,0.10269846265426433,0.10034427828008113,0.0
2021-02-01,0.1,0.0,0.1,0.2,0.0
2021-02-02,0.10021928919859127,0.0,0.09985947396241783,0.19907156847387164,0.0
2021-02-03,0.10168394765344749,0.0,0.10052586253179618,0.19882768814035695,0.0
2021-02-04,0.10122617410413998,0.0,0.0998475719291365,0.1997224080615996,0.0
2021-02-05,0.10186458872467852,0.0,0.09817144095203788,0.19937876547840871,0.0
2021-02-08,0.10297542859881298,0.0,0.09789959190162623,0.1985707274712918,0.0
2021-02-09,0.10276553118543365,0.0,0.09827838163419857,0.19844455455855609,0.0
2021-02-10,0.10385041385034573,0.0,0.09903995033157185,0.19833380791170013,0.0
2021-02-11,0.10487169489610501,0.0,0.09995179655039053,0.1987416717458975,0.0
2021-02-12,0.10486008514094503,0.0,0.10036432801818518,0.1982615996561582,0.0
2021-02-16,0.10500499742072081,0.0,0.09986103616158835,0.19812007873790005,0.0
2021-02-17,0.104608510651297,0.0,0.10024749858587714,0.19797251892655615,0.0
2021-02-18,0.10305259009077351,0.0,0.1005380577494447,0.19761018163091282,0.0
2021-02-19,0.10253926361584019,0.0,0.10088243391822033,0.19748887580455216,0.0
2021-02-22,0.10211185224822546,0.0,0.10030904396800411,0.19756075352591473,0.0
2021-02-23,0.10139277203523414,0.0,0.09989335760895925,0.19592823012441846,0.0
2021-02-24,0.10112790584389328,0.0,0.09961470377216557,0.19566738931440003,0.0
2021-02-25,0.10027901232259837,0.0,0.10077393354910234,0.1960883781569428,0.0
2021-02-26,0.1007885156691935,0.0,0.10057872110565726,0.19748335789777882,0.0
2021-03-01,0.2,0.0,0.1,0.1,0.0
2021-03-02,0.19990376215673417,0.0,0.09999043913400585,0.09996182947717021,0.0
2021-03-03,0.1988632617379696,0.0,0.1004025161225933,0.10134397827254374,0.0
2021-03-04,0.1988188187649836,0.0,0.10152468450723312,0.10199400697352311,0.0
2021-03-05,0.19985114327346976,0.0,0.10190673180110624,0.10227510997676471,0.0
2021-03-08,0.19928033534237505,0.0,0.10165063706877246,0.10294545208700952,0.0
2021-03-09,0.198705536268801,0.0,0.10105770651788835,0.10272721975037138,0.0
2021-03-10,0.19884510208014297,0.0,0.10036359686134566,0.10253185801190944,0.0
2021-03-11,0.1982623327856987,0.0,0.10015003399947783,0.10291925750314478,0.0
2021-03-12,0.19766473108904026,0.0,0.10019234360697452,0.10355895662300238,0.0
2021-03-15,0.1993053863246388,0.0,0.1006082940218933,0.10362555400128139,0.0
2021-03-16,0.20010498165706053,0.0,0.10125640450289078,0.1032605249483544,0.0
2021-03-17,0.20029168488228505,0.0,0.10049199656654562,0.10384858921953603,0.0
2021-03-18,0.19976851740527213,0.0,0.09964689707426606,0.10437695541716836,0.0
2021-03-19,0.20034913157419448,0.0,0.09932184756462016,0.10350971029743075,0.0
2021-03-22,0.20253673095971192,0.0,0.09866814568342736,0.10350969213019011,0.0
2021-03-23,0.2028057961105449,0.0,0.09824848537836454,0.10316410333698148,0.0
2021-03-24,0.2003706999084242,0.0,0.09878371711944056,0.10371355410365159,0.0
2021-03-25,0.199369567112332,0.0,0.09982365451168755,0.10399464089062692,0.0
2021-03-26,0.199809054268353,0.0,0.09907501389171312,0.1058579597793513,0.0
2021-03-29,0.19980236878982394,0.0,0.09841880027103946,0.1054608556464524,0.0
2021-03-30,0.1994374216603662,0.0,0.09841069750424135,0.10664540928788098,0.0
2021-03-31,0.19928592475747153,0.0,0.09817335806513383,0.10754457172192751,0.0
2021-04-01,0.0,0.10000000000000002,0.30000000000000004,0.0,0.0
2021-04-05,0.0,0.10005387726211494,0.29938522791015376,0.0,0.0
2021-04-06,0.0,0.09962070268574444,0.297337338536066,0.0,0.0
2021-04-07,0.0,0.10029460588817324,0.2970960711538007,0.0,0.0
2021-04-08,0.0,0.10158490588149231,0.2971064922681932,0.0,0.0
2021-04-09,0.0,0.10122115670859816,0.2963774173957712,0.0,0.0
2021-04-12,0.0,0.09966395828570912,0.2934404595010935,0.0,0.0
2021-04-13,0.0,0.09849667903117801,0.291960474469506,0.0,0.0
2021-04-14,0.0,0.09786751224181688,0.292145814888629,0.0,0.0
2021-04-15,0.0,0.09804406951114919,0.2911945335637812,0.0,0.0
2021-04-16,0.0,0.09760167282279619,0.29188237492696206,0.0,0.0
2021-04-19,0.0,0.09884877257126794,0.2938418030015857,0.0,0.0
2021-04-20,0.0,0.09693769983130383,0.2916820838247636,0.0,0.0
2021-04-21,0.0,0.09654045372900169,0.2910282577655327,0.0,0.0
2021-04-22,0.0,0.09704727285076985,0.29374045843837504,0.0,0.0
2021-04-23,0.0,0.09678620582925644,0.2940806708378667,0.0,0.0
2021-04-26,0.0,0.095037562023267,0.29454573985205423,0.0,0.0
2021-04-27,0.0,0.09381967003590969,0.2936264760816667,0.0,0.0
