session,TEST01,TEST02,TEST03,TEST04,TEST05,TEST06,TEST07,TEST08,TEST09,TEST10,TEST11,TEST12,TEST13,TEST14,TEST15,TEST16,TEST17,TEST18,TEST19,TEST20,TEST_BENCHMARK
2020-01-16,0.0,0.0,0.0,0.0,-0.0,-0.00011140500710010883,0.0,0.0,-0.00037013439777422284,0.0,0.0,-0.0,-0.0,-0.0,-0.00036483961748896756,0.0,0.0,-0.0,-0.0,-0.0007951787894615724,-0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0007325324424996707,0.0,-0.0,0.0005963103450651698,-0.0,0.0,0.0,0.0,-0.0,0.00012253587774617038,0.0,0.0,-0.0,-0.0,5.836606996704739e-06,0.0
2020-01-21,0.0,-0.0,0.0,0.0,0.0,0.0005595392861010118,0.0,0.0,-6.949776784462102e-05,0.0,0.0,0.0,0.0,0.0,-0.0002140310044615594,-0.0,0.0,0.0,-0.0,-0.0001423607246033974,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0006323341357216344,-0.0,0.0,0.0007386625711185739,0.0,-0.0,0.0,0.0,0.0,0.0015828025253023601,0.0,0.0,0.0,0.0,-0.0001471428595265699,0.0
2020-01-23,0.0,-0.0,-0.0,-0.0,0.0,1.5670777708517134e-05,-0.0,-0.0,-0.0007274654762270006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007298070622168269,0.0,-0.0,-0.0,-0.0,-0.0013518269581978208,-0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,-8.494542924268822e-05,0.0,0.0,0.0010857646393046694,0.0,0.0,0.0,0.0,0.0,0.0013408278943249502,0.0,0.0,0.0,0.0,0.00011844824417973713,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0002857139186627047,0.0,0.0,0.0020373514676344617,0.0,0.0,0.0,0.0,0.0,0.0006406704325104509,0.0,0.0,0.0,0.0,0.001601915779846039,0.0
2020-01-28,-0.0,-0.0,0.0,-0.0,-0.0,-0.0005672644543295172,-0.0,-0.0,-0.0004984545478409023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009463079620471823,0.0,-0.0,-0.0,-0.0,-0.0009550840217541504,-0.0
2020-01-29,-0.0,-0.0,0.0,-0.0,0.0,-0.0005023843205142057,-0.0,-0.0,0.0011086573618788115,-0.0,-0.0,0.0,-0.0,-0.0,-0.00021995651754422839,-0.0,-0.0,-0.0,-0.0,-0.0005806607282771093,-0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0003932035062648807,0.0,0.0,0.0016268907935319556,0.0,-0.0,0.0,0.0,0.0,-0.0001544451304989548,0.0,0.0,0.0,0.0,0.0016626055174020014,0.0
2020-01-31,-0.0,0.0,0.0,0.0,0.0,7.212960060333844e-05,-0.0,-0.0,0.0014891719229151675,-0.0,-0.0,0.0,-0.0,-0.0,0.00037619441248767146,0.0,-0.0,-0.0,0.0,-0.0005506682086448683,-0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0014330687090020723,0.0,0.0,0.0008118483132786233,0.0,0.0,0.0,0.0,-0.0,0.0007174158158363874,0.0,0.0,-0.0,0.0,0.0027785596293999335,0.0
2020-02-04,-0.0,-0.0,-0.0,0.0,0.0,0.0005939383132478105,0.0,0.0,-0.0014003414388578997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006228515766120492,-0.0,0.0,-0.0,0.0,0.00038705188997620885,-0.0
2020-02-05,-0.0,0.0,0.0,0.0,0.0,0.001826586006166967,0.0,0.0,0.00032673444650466394,0.0,0.0,0.0,0.0,0.0,0.0002879836522213112,0.0,-0.0,-0.0,0.0,0.0008837335997051522,0.0
2020-02-06,0.0,-0.0,0.0,0.0,0.0,-0.0008545065802938404,-0.0,-0.0,-0.00033436334454388643,0.0,0.0,0.0,-0.0,-0.0,0.0014558418837618918,-0.0,-0.0,0.0,-0.0,-9.043939745647582e-05,0.0
2020-02-07,0.0,0.0,-0.0,0.0,0.0,-0.000667645453361313,0.0,-0.0,-0.0005035581907854105,-0.0,0.0,-0.0,0.0,0.0,0.00013223953553664282,-0.0,-0.0,0.0,0.0,0.0011047640263381515,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0006883613055401926,0.0,0.0,-0.0006363385164410341,0.0,0.0,0.0,0.0,0.0,0.0008415542842102673,0.0,0.0,-0.0,0.0,0.0004096555355608488,0.0
2020-02-11,0.0,-0.0,0.0,0.0,-0.0,-0.00013751549481290262,0.0,-0.0,0.0005098081790610923,0.0,0.0,-0.0,-0.0,-0.0,0.0004261424107950409,0.0,-0.0,-0.0,-0.0,-0.0005063887659888395,-0.0
2020-02-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006904499748422972,-0.0,-0.0,-0.0017741297237500585,0.0,-0.0,0.0,-0.0,-0.0,-0.0011289784762115525,-0.0,-0.0,-0.0,0.0,0.0006193333099129096,-0.0
2020-02-13,0.0,0.0,0.0,0.0,-0.0,-0.0006315432627801534,-0.0,0.0,0.0003934230586950825,-0.0,-0.0,-0.0,-0.0,0.0,0.0005603913035812751,0.0,-0.0,-0.0,-0.0,-0.0005171216980350351,-0.0
2020-02-14,0.0,-0.0,0.0,0.0,0.0,5.072708350968888e-05,-0.0,0.0,0.0017305835380545232,-0.0,-0.0,0.0,0.0,-0.0,0.00024322815995196596,0.0,0.0,-0.0,0.0,-6.425605334642098e-05,0.0
2020-02-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005273731207785711,-0.0,-0.0,-0.0013832185840750846,-0.0,-0.0,-0.0,-0.0,0.0,-0.0018698848523318048,-0.0,-0.0,-0.0,-0.0,-0.001355721725629229,-0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,-0.0005624961678553694,0.0,0.0,0.0006204868425093801,0.0,0.0,-0.0,0.0,0.0,-3.882914987545466e-06,-0.0,0.0,-0.0,0.0,-0.0009959802810220115,0.0
2020-02-20,0.0,0.0,0.0,0.0,-0.0,0.0013410018496737698,-0.0,0.0,-0.0005579850533016714,-0.0,-0.0,-0.0,0.0,0.0,-0.0010645981201497083,0.0,-0.0,0.0,-0.0,0.0004199877211331744,-0.0
2020-02-21,-0.0,0.0,0.0,0.0,0.0,0.000672806624039564,0.0,0.0,0.0011986743099123935,-0.0,0.0,0.0,0.0,0.0,0.000706973694508149,0.0,-0.0,-0.0,0.0,0.0006269287922615583,0.0
2020-02-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006010725848168016,-0.0,-0.0,-0.0021265337341114863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0018848334647311867,-0.0,-0.0,0.0,-0.0,-0.0005867863972106534,-0.0
2020-02-25,-0.0,-0.0,-0.0,0.0,-0.0,-0.0008443137666076407,-0.0,0.0,-0.0005041425149123286,-0.0,-0.0,-0.0,0.0,0.0,-0.0010474415333388656,-0.0,-0.0,0.0,-0.0,-0.0005528173797776404,-0.0
2020-02-26,-0.0,-0.0,-0.0,-0.0,0.0,-0.0005342641720775664,-0.0,-0.0,-0.00014360365431540352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007134621017501732,-0.0,-0.0,0.0,-0.0,-0.0012365825808649102,-0.0
2020-02-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00038280389855205066,-0.0,-0.0,-0.0004690142251894872,-0.0,-0.0,0.0,0.0,-0.0,-0.0004103081052572341,-0.0,0.0,-0.0,-0.0,-0.0009130202773569807,-0.0
2020-02-28,-0.0,0.0,-0.0,-0.0,0.0,0.0007490521557305819,-0.0,0.0,-0.0009528594558115322,0.0,0.0,0.0,0.0,0.0,0.0009673362848012185,-0.0,0.0,0.0,0.0,0.000621149118631141,0.0
2020-03-02,0.0,-0.0,0.0,0.0,-0.0,-0.00023034406893249052,0.0,0.0,0.0007409625458340333,0.0,-0.0,-0.0,0.0,0.0,0.0007109635125214594,0.0,-0.0,0.0,0.0,-0.0006488715431324688,-0.0
2020-03-03,-0.0,-0.0,0.0,0.0,0.0,0.0009547030583518801,-0.0,-0.0,-0.0010385745758673239,0.0005714785205156892,-0.0,-0.0,-0.0,-0.0,-8.843451141236081e-05,-0.0,0.0,-0.0,0.0,0.0,-0.0
2020-03-04,-0.0,0.0,-0.0,-0.0,0.0,-0.0011333523222759833,-0.0,-0.0,-2.327596386706766e-05,-0.0017843907938406578,0.0,-0.0,0.0,-0.0,0.0002707623994276778,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-03-05,0.0,0.0,0.0,-0.0,0.0,0.0007893395549276142,-0.0,-0.0,0.0005277959218962481,-0.0010953705022349138,-0.0,0.0,-0.0,-0.0,-0.0008644065914218747,-0.0,0.0,0.0,0.0,-0.0,0.0
2020-03-06,0.0,-0.0,-0.0,-0.0,-0.0,-0.00047542828090823717,-0.0,0.0,-0.0004692341981904175,0.0003435050024044125,-0.0,-0.0,0.0,-0.0,-6.679014943840564e-05,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-03-09,0.0,0.0,-0.0,0.0,0.0,-0.00030800728073064436,-0.0,0.0,0.0021684095204189645,-9.576010389120086e-05,0.0,-0.0,0.0,-0.0,0.0006911204742714982,-0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,-0.0,0.0,0.0,0.0,0.0017470018576468207,0.0,0.0,0.0009066518083795257,-0.0006323103063290634,-0.0,-0.0,0.0,0.0,0.0010500294710904811,0.0,0.0,0.0,-0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,-0.0,0.0015411323398058301,-0.0,0.0,8.605246697411654e-05,8.18073153545368e-05,0.0,-0.0,-0.0,-0.0,1.185591007739007e-05,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,-0.0,0.0,-0.0,-0.001160507646487552,-0.0,0.0,0.0007572432102252944,0.000477222934504353,-0.0,0.0,0.0,-0.0,0.00011462155606022799,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,-0.0,0.0,-0.0,0.00030492986905594364,0.0,0.0,0.0003315895706156785,6.423330478076212e-05,0.0,0.0,-0.0,-0.0,-2.759410988786037e-05,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,-0.0,0.0016736556174959802,0.0,0.0,0.0012140039488638045,0.0014407077405661094,0.0,0.0,0.0,0.0,0.0021680249316814483,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,-0.0,-0.0,0.0,0.0,-0.0,0.00027851503344190247,-0.0,0.0,0.00013677325884404234,0.0001911623584347658,0.0,-0.0,-0.0,-0.0,0.00016319123200621305,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-18,-0.0,0.0,-0.0,-0.0,-0.0,0.0009264080481294933,0.0,0.0,-0.00048104256874124284,3.408886170489287e-05,0.0,-0.0,-0.0,-0.0,-0.0012355162203632488,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-03-19,-0.0,0.0,-0.0,0.0,0.0,0.0005240597773765303,-0.0,-0.0,-0.00027024943001961277,0.0005245018192438389,0.0,-0.0,-0.0,0.0,4.001299422953582e-05,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-03-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003989170359592284,-0.0,-0.0,-0.0009455499760721021,-0.0005715043028600532,-0.0,0.0,0.0,0.0,-0.0009009908042494781,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-03-23,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009469664567342431,-0.0,-0.0,-0.0020532404664475026,-0.0007073709649264373,0.0,-0.0,-0.0,-0.0,7.30963574784201e-05,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-24,0.0,-0.0,-0.0,-0.0,-0.0,0.00017778934796595428,-0.0,-0.0,0.0003111702037849191,7.334597722013327e-05,-0.0,-0.0,-0.0,-0.0,-0.00011081880472332015,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-03-25,0.0,0.0,-0.0,-0.0,0.0,-0.00029047988008088795,-0.0,-0.0,-0.00042637435607742566,0.0003512041726708183,-0.0,0.0,-0.0,0.0,0.000843392038187582,-0.0,0.0,0.0,-0.0,0.0,-0.0
2020-03-26,0.0,-0.0,0.0,0.0,0.0,-0.0001988779876986757,-0.0,0.0,0.0002963029827070612,-0.00042763338593297364,0.0,-0.0,-0.0,0.0,0.000936846807774658,0.0,0.0,0.0,-0.0,-0.0,0.0
2020-03-27,0.0,-0.0,0.0,0.0,0.0,0.0009549377996313389,0.0,-0.0,-0.0004936974802539537,-2.4827928211013454e-05,0.0,0.0,0.0,0.0,0.0007103552261392899,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-03-30,-0.0,0.0,-0.0,-0.0,-0.0,-0.001030028228900824,-0.0,-0.0,-0.0009247365569914215,-0.000109034407119307,-0.0,0.0,-0.0,-0.0,0.0003863017802552236,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-03-31,0.0,0.0,0.0,0.0,-0.0,0.00023912583229891896,0.0,0.0,-0.00021001527291334565,0.00010164033162504594,-0.0,0.0,-0.0,-0.0,0.001121149292673573,0.0,-0.0,0.0,-0.0,-0.0,0.0
2020-04-01,-0.0,0.0,-0.0,-0.0,0.0,0.00026993417764087135,0.0,0.0,0.0010710700469049427,4.614693813487727e-05,0.0,0.0,0.0,0.0,-6.375184340265942e-05,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-04-02,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-7.373984404689395e-05,0.0007539020660195963,-0.0,-0.0,-0.0,0.0,0.0,-0.0008794125069133909,0.0,0.0011347931719342121,-0.0,-0.0,-0.0,-0.0
2020-04-03,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0008602335230535808,-0.000339201998280218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009272089696718718,-0.0,6.883648165627727e-05,-0.0,-0.0,-0.0,-0.0
2020-04-06,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.000786965793994239,-5.82464615906016e-05,0.0,0.0,-0.0,0.0,0.0,0.000813633565361914,0.0,5.995330633180177e-06,0.0,0.0,-0.0,0.0
2020-04-07,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0016128308558807116,-0.0010708925493705453,0.0,0.0,0.0,0.0,0.0,-0.0014232461024907027,0.0,0.00015746396716226173,0.0,0.0,-0.0,0.0
2020-04-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0011414700701058804,-0.00024155881023136828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007904778384887716,-0.0,-6.473865491541827e-05,-0.0,-0.0,-0.0,-0.0
2020-04-09,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.000532142157323213,-0.0004967599913714686,0.0,-0.0,-0.0,0.0,0.0,-0.00020698170430922367,-0.0,-0.00011969089961341284,-0.0,-0.0,-0.0,-0.0
2020-04-13,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011414274273514211,-0.0006164334828415751,-0.0,0.0,-0.0,0.0,-0.0,0.0009803630946720455,0.0,0.0002620115460713904,0.0,-0.0,-0.0,0.0
2020-04-14,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0009085144600377277,-0.0004633293858179383,0.0,-0.0,-0.0,-0.0,-0.0,-0.000561682050519908,-0.0,0.0009454301011514158,-0.0,0.0,-0.0,-0.0
2020-04-15,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0016465188012957448,-0.00011429019253241818,0.0,-0.0,-0.0,0.0,0.0,-0.00013713280991042056,-0.0,-0.0007729113191686499,0.0,0.0,-0.0,0.0
2020-04-16,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0013862050642401706,-0.0018191568202843606,0.0,-0.0,-0.0,-0.0,-0.0,0.00011344886084848833,-0.0,-0.0004497406104474965,-0.0,-0.0,-0.0,-0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008217469880623051,-0.0001993611722793228,0.0,0.0,0.0,0.0,0.0,0.0006764778654935664,0.0,-9.821963147452475e-05,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021699547993009005,0.0009053362406820352,-0.0,0.0,0.0,0.0,-0.0,0.0005220276541401198,-0.0,0.0018319777029560255,0.0,-0.0,0.0,0.0
2020-04-21,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0015577153914341753,-0.0005685391180999614,0.0,-0.0,-0.0,-0.0,-0.0,-0.00046539268198476306,-0.0,7.652734878169769e-05,0.0,0.0,-0.0,-0.0
2020-04-22,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.00045215987641831666,0.0005486694568146085,0.0,0.0,0.0,0.0,-0.0,0.00040610293498023775,0.0,-0.00027576994224076884,0.0,0.0,0.0,0.0
2020-04-23,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0019320586300206031,-0.0011941934459476077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0015472182662733772,-0.0,-0.002463155294106175,-0.0,-0.0,-0.0,-0.0
2020-04-24,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0006022794462890319,9.244418599366502e-05,-0.0,0.0,-0.0,-0.0,-0.0,-0.000846024436639715,-0.0,-0.0008940507466153238,-0.0,-0.0,-0.0,-0.0
2020-04-27,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0015565203103412551,-0.0007098592393775731,0.0,-0.0,0.0,0.0,-0.0,0.0008353300192577797,-0.0,-2.4239778726427945e-05,-0.0,-0.0,-0.0,-0.0
2020-04-28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00023875694280063172,-0.00040910120760864147,-0.0,-0.0,-0.0,0.0,-0.0,-0.0005444452162564812,-0.0,0.0002227738413727041,-0.0,0.0,-0.0,-0.0
2020-04-29,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0008739832851622553,0.0008183266049798619,-0.0,0.0,0.0,0.0,0.0,9.437393348916632e-05,0.0,-0.0003587705177725761,-0.0,-0.0,-0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0009979730875038452,0.0006650599573298471,0.0,0.0,0.0,0.0,0.0,0.00042207413924032265,0.0,0.000555863563304516,0.0,0.0,0.0,0.0
2020-05-01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0008467949411369063,0.00013600641112575468,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000498099511702747,-0.0,-0.001006636473648429,-0.0,-0.0,0.0,-0.0
2020-05-04,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0001192657456432045,-0.0016248738903946295,0.0,0.0,-0.0,-0.0,-0.0,-0.0008503035681029726,-0.0,-0.00100110920341856,-0.0,0.0,-0.0,-0.0
2020-05-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00039020456916446107,-0.00043500699630309573,0.0,-0.0,-0.0,-0.0,0.0,-0.00011488560478810174,0.0,-0.0002163818056403455,0.0,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001758960185187138,-0.0002751224849011989,0.0,0.0,0.0,-0.0,0.0,0.00031477415084697703,0.0,0.00024897846189613485,0.0,0.0,0.0,0.0
2020-05-07,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0009496099635907712,-0.0011633734500833103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005336111426875497,0.0,-0.00037897219478824753,-0.0,-0.0,-0.0,-0.0
2020-05-08,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.00017850538372581835,4.0483399925894605e-05,0.0,-0.0,0.0,0.0,-0.0,-0.0007569087139912689,-0.0,-0.00018644168210058904,0.0,0.0,0.0,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013421235763926896,0.001565852961130881,0.0,0.0,0.0,-0.0,0.0,0.0013004397331187233,0.0,0.0010280349033892,0.0,0.0,0.0,0.0
2020-05-12,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00019895110321044163,-0.0010043651196615948,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012894095982587353,-0.0,-0.0006982977027103353,-0.0,-0.0,-0.0,-0.0
2020-05-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00013278799751492807,-0.0010951979209405007,-0.0,-0.0,0.0,-0.0,-0.0,-0.0002020465289095282,-0.0,-0.0016585274304396665,-0.0,-0.0,-0.0,-0.0
2020-05-14,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-1.4909584938352447e-06,-0.0012675182736578928,-0.0,0.0,-0.0,-0.0,0.0,0.00011131580795273441,0.0,0.00018468202518639917,0.0,0.0,-0.0,-0.0
2020-05-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00012164114878774028,-0.00108001369691133,-0.0,-0.0,0.0,-0.0,0.0,-0.00020561782845591726,-0.0,-0.00013184375013525286,-0.0,-0.0,-0.0,-0.0
2020-05-18,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0004532619874672676,0.0006455707707763308,0.0,-0.0,0.0,0.0,0.0,0.0010440438552495517,0.0,0.0006013035436293473,0.0,-0.0,0.0,0.0
2020-05-19,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0004464052359324228,0.000724295828006626,0.0,0.0,-0.0,-0.0,-0.0,0.00122908769549871,0.0,5.1696485899492464e-05,-0.0,0.0,0.0,0.0
2020-05-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004557093940702735,-0.0012186630918040605,-0.0,-0.0,-0.0,-0.0,-0.0,-9.596067501825356e-05,-0.0,-0.001151675240450242,-0.0,-0.0,-0.0,-0.0
2020-05-21,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.00013450943537699232,0.0010827063867850462,-0.0,0.0,0.0,-0.0,-0.0,-0.0006219042194801625,0.0,0.00032768315993440106,0.0,0.0,0.0,0.0
2020-05-22,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0005910404890937568,-0.0009329061600853022,-0.0,0.0,0.0,0.0,-0.0,-0.0007355017383966974,-0.0,-0.0002398598493547158,-0.0,0.0,-0.0,-0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004308758275055012,0.00042694711480987667,0.0,0.0,0.0,0.0,0.0,0.00038363265695035963,0.0,-9.942359838250681e-05,0.0,0.0,-0.0,0.0
2020-05-27,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-7.114056228870686e-05,-0.0005276253526861839,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001056781119411847,-0.0,0.000741386504795356,0.0,0.0,0.0,-0.0
2020-05-28,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0019031538439629996,0.0006845415183396325,0.0,0.0,-0.0,0.0,0.0,-0.0007094582635072144,-0.0,-0.0008167291865413231,-0.0,0.0,0.0,-0.0
2020-05-29,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0002240393186857731,0.0003884502822535837,-0.0,0.0,0.0,0.0,0.0,-7.892222084393223e-05,0.0,0.00035119891153292856,-0.0,-0.0,-0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799022728845544,-0.0007860494455796729,0.0,0.0,0.0,-0.0,-0.0,-7.549891790546606e-05,-0.0,0.001225280513590261,0.0,0.0,0.0,0.0
2020-06-02,-0.0,0.0,-0.0,0.001007939155309301,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0001775972704119111,0.0,0.0,0.0,0.0004706579766343255,-0.0,2.2191129967552574e-05,-0.0,-0.0,-0.0,0.0
2020-06-03,0.0,-0.0,-0.0,-0.0016789210881170851,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00024344498778479715,-0.0,-0.0,-0.0,-0.0004908138456749066,-0.0,-0.0007667078218961101,-0.0,-0.0,-0.0,-0.0
2020-06-04,-0.0,0.0,-0.0,0.00010074781102769665,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0001270980051961058,0.0,0.0,0.0,-0.000536951496150292,0.0,-0.0012146225972160833,0.0,0.0,0.0,0.0
2020-06-05,-0.0,0.0,-0.0,-0.0007243948975218014,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0003392959243688046,-0.0,-0.0,-0.0,-0.0009264252038194512,-0.0,-0.0019237256957100538,-0.0,-0.0,-0.0,-0.0
2020-06-08,0.0,0.0,0.0,-0.0006633456741017974,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.00015767789931747924,0.0,0.0,-0.0,-0.001175016761990876,-0.0,0.00012037462722455281,-0.0,-0.0,-0.0,0.0
